VIDEO_ID,VIDEO_THUMBNAIL_ID,VIDEO_TITLE,VIDEO_DESCRIPTION,VIDEO_CATEGORY,VIDEO_CREATED_AT,VIDEO_TOTAL_VIEWS,VIDEO_DURATION,USER_ID,CHANNEL_NAME,SUBSCRIBERS_COUNT,USER_PROFILE_PICTURE,VIDEO_FILE
EhFTLrwm2XSEiWZTsFSyl,RsdD_yVx3ksSYdby2BTNF,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,qIw8zpefgAgX1UpllrwSd,PiercewSdChannel,0,h--JlbS4LcwdDbQMXZlGl,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
_ekK2cGOGV_eie1l9a4NX,fZACFlNtu2Zmy9gali3yX,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
QFuLFN5U6Q3s1D1h7IdRx,ZGBFuE7GfPTjpZaeSfwQa,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,NMegf_fGwwGvrqQ4PtwZ0,SmithwZ0Channel,0,f8rHLcXf4VSAGsagW4p8X,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
W064yA1SMKQ3fc56EqZR_,eqhogJHc47XCV2tcqlO2m,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
GBcqbhOPHvMWPS5Ib_-LW,IDleOSr-2nZ4DkE-nBx23,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
5jaAa6vpLLO8RXnqH8wpl,vI6Q_7ufwQcQkol0iDEpb,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,StCzhBA9hNm4mshLCBv0y,Webbv0yChannel,0,OD1uWIjqeYFtIN8XfGknw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
zTayiqcwR840qmR0gczDR,sALIO77qlFAS0FHVkad3I,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,fSzsfNpjQxp5c4HhAjaup,HaleaupChannel,0,nVXNmFIXyi0gauboD2wCg,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
M8lb00pA5rkRJHCxrlif8,QGlztfuxr1FehXbz4i1se,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,tSieki4Q4qPDWt1uYLTiX,JonesTiXChannel,0,XTFBC91qbrfdftroY_DiP,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
0xRnXisaZes2cvLCmRKhF,plNfbRKZ9OLZe1betl8gS,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,tSieki4Q4qPDWt1uYLTiX,JonesTiXChannel,0,XTFBC91qbrfdftroY_DiP,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
n_y2H8YW2SMW-ID7sN7He,Tg7nvqxTMbRHFhLuOlJ9C,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,M1iW-eonkUt5aQ3k6FXK0,WebbXK0Channel,0,WOS10L9zR2JSG7nCBgTs-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
pGyG87C7jamOb3-mGr5K5,Mlm4p4wdtuVJG5OPxRGpQ,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,cz6sefC4fBsKRWpaZNX1q,SmithX1qChannel,0,0GlsvmdgfiHzMlffDEMwL,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
UTQhxtJzWkSMxwVPQFOX8,SNAA5-GlpweMkWo46OwgH,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,NMegf_fGwwGvrqQ4PtwZ0,SmithwZ0Channel,0,f8rHLcXf4VSAGsagW4p8X,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
3Xq412L0-Szbo6Qh-3L3R,9SyNU9_rlo_3_o8bhns_e,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,nPCO2XQ1vf3b8fKQnQGLI,WestGLIChannel,0,ebI2HbWTGOAkbc0B5iDoj,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
2EWr72bgK-GyTqFOlPn2U,ZGn_jExgVHnsld1ulApQ9,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
y-aoVjIcLoCCQAxgAbyti,ebn-EkmL_1SeWoY15Y1ve,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,StCzhBA9hNm4mshLCBv0y,Webbv0yChannel,0,OD1uWIjqeYFtIN8XfGknw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
K0MLHhcStqlXUykyQlny5,cshCKZCbsuxi_8vshJgvc,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,33GSA2sYIbBljuMx8Xg0z,Millerg0zChannel,0,Bbjwpgmie5Rt4HDyUTM1p,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
f_g9qYMohB2iP2RHQ8Kw_,C2MVKtbCYartbKb7SQHeI,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,xOpASn1FSn1YKbd85qkIu,WestkIuChannel,0,OwyjDszXin3KVeOc4APHy,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
Jgzn0JjARe9ZIfB42xl7O,YThALlWHrcx3EvqFD9ae7,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
LuJaoIeE9oNZudViNU9bP,Ts1GL1YbX85TSyhjZo0hN,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
_0q0gOD_bXKNLiH73BDMn,2wifkew_P6L3lIV18MlvZ,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
aaMcE410CyYk0dGElR1Ob,tOAdwWm3UT9Ho0UvEMQ1G,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
MTn9Vo5W6-86___hS9SNT,pSm_QNGPvimu6e7O_rdtM,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,Q_IzbBnA8x81fZ194PPey,DavisPeyChannel,0,Y3hhtlw-3wcM75ezaBMb1,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
zENiZfJxSC3iB4VrYNVJF,jF36Wc_Pwz1VE8rmVcIB6,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,33GSA2sYIbBljuMx8Xg0z,Millerg0zChannel,0,Bbjwpgmie5Rt4HDyUTM1p,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
OioBhRiyrdFTSBeGXTJHJ,6Z1U6D9lxst3QRhhPtOg9,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,xOpASn1FSn1YKbd85qkIu,WestkIuChannel,0,OwyjDszXin3KVeOc4APHy,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
my_KOfg4Sx1gBWgZSK5V8,xno9P3El5a7C1ogKTi5t_,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,z9hDGLpHuD9scatORE4Rr,West4RrChannel,0,4ggndYgaQiyMTIeuq-qWT,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
6rcfnVT7xkt-PP6L54Oyg,ioZ6JOYsX2JdpjfifWJNT,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
xPMunK6pDOSwF7-VRjkYf,rkLVJK9HRsirRJTlQzvq4,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,tSieki4Q4qPDWt1uYLTiX,JonesTiXChannel,0,XTFBC91qbrfdftroY_DiP,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
iyognXsWluNxoM87LyEtC,9V1hF_vUtkRcUUdRZY4Zq,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,d2yIDWS3V_h-9gIenlO8S,JonesO8SChannel,0,IEEhwnd_AW5zuIjugScf4,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
ekqc_Y7J5DlURmQE7Svgm,3ORMafm393S6FTA3Z2-M6,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,33GSA2sYIbBljuMx8Xg0z,Millerg0zChannel,0,Bbjwpgmie5Rt4HDyUTM1p,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
jTjkGs00tkXQe_L0J5ggH,JKkLycHwhDZ2LhsKCCBQf,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,cz6sefC4fBsKRWpaZNX1q,SmithX1qChannel,0,0GlsvmdgfiHzMlffDEMwL,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
8rqS6I4MajlJCScJOhny7,b0_LCIVoVpTOJNfuj0KxT,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
Rjbw_9nVbWp8u3N82KrPB,cTiOCJwuRns1WmNTUJrTE,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,StCzhBA9hNm4mshLCBv0y,Webbv0yChannel,0,OD1uWIjqeYFtIN8XfGknw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
ieWm_2e0lKoq9JfCaaKcq,bH9SkMKkrHAvdmikboa5V,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,z9hDGLpHuD9scatORE4Rr,West4RrChannel,0,4ggndYgaQiyMTIeuq-qWT,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
Y6Tquz8pjYeuqm5mFPR_P,4LArNveJjPDknroIIyPhn,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,NnkysgsU0DalSpfy7VH-i,PierceH-iChannel,0,0R-cGV8uRpH2yMoHAPUqK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
oADlmJIdgNr_epRRdiL28,ZUcUs3102K7x0upr9Ls51,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,cz6sefC4fBsKRWpaZNX1q,SmithX1qChannel,0,0GlsvmdgfiHzMlffDEMwL,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
Bm9Z_Veq3n0whMobwrbO_,5H-EbMsezhKnThLFzDFoY,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,JU_s9whAu34q8v1ekrPbP,SmithPbPChannel,0,G2M3WILDB1bW8AjXol_k-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
c08-NNl8Oi96q1yKDVELG,VvbShYGvJchcR_X-HBQ2l,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,RZuWh_A8YsnVTlCF5g57r,West57rChannel,0,ajf6K8Jyu1qXxBR2kdXM7,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
vqx7ELn2o90mi0gcLlEIE,GgaToBqSuhcF_cKR8DcGS,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
wDVQRyShJs1Ya_Q9R8y-N,XBmOXqOJzgvZHl3UcS-i6,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
F53AT8D1MA8YcvVeLvnQf,v3d57FJep_nPWYxutA4UY,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,tSieki4Q4qPDWt1uYLTiX,JonesTiXChannel,0,XTFBC91qbrfdftroY_DiP,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
_EfEJPwMpycBCM6jRNt-M,9CgEcILAnTHHhAp6crxbn,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
v5RQNwJCbFyaXHNtYDzrU,-neyf6VvGZ-Fo3pLrBVTx,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,4c-o8X_HQ-HS6L1tlIytB,HaleytBChannel,0,rvTG9DxaJQ9_CQ2M2E3YI,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
9pCndKIy9Gpw2ahGMAnSY,12aqov_rO6yCb-3hIo2nZ,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,fSzsfNpjQxp5c4HhAjaup,HaleaupChannel,0,nVXNmFIXyi0gauboD2wCg,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
4UmEu0FM6UHjm2B9vHIjR,Sv_TsJg3InaFFHbI98sDA,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,qIw8zpefgAgX1UpllrwSd,PiercewSdChannel,0,h--JlbS4LcwdDbQMXZlGl,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
LD_BogEs7UH1NyJ3HUYCn,_IiCOOXVpJMhTBtgB5L3e,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,Q_IzbBnA8x81fZ194PPey,DavisPeyChannel,0,Y3hhtlw-3wcM75ezaBMb1,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
r_vExyK5lsrcYFgcR904Z,r8s3Jzb1tIDtFMYIbVcDf,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,xOpASn1FSn1YKbd85qkIu,WestkIuChannel,0,OwyjDszXin3KVeOc4APHy,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
ZekerzLZFE_QkC6aIO8Vj,6uT8ocQbkEQjbXMWvnDZ9,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,RZuWh_A8YsnVTlCF5g57r,West57rChannel,0,ajf6K8Jyu1qXxBR2kdXM7,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
CXKMFce9Z6A9JkJFLfCXP,7MDSzmSOc0SLYxVk3tSAZ,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,Q_IzbBnA8x81fZ194PPey,DavisPeyChannel,0,Y3hhtlw-3wcM75ezaBMb1,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
McqmtGAQe2CgbHpZJJFJu,T3e-YJtN7h0PdrJ7QoUIo,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,NnkysgsU0DalSpfy7VH-i,PierceH-iChannel,0,0R-cGV8uRpH2yMoHAPUqK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
ezWyosEB-9JYM3bLOvHVU,8dKHmsOjnFT0nlojK8vBP,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
qWb8SiWNri4MefywcTymy,BMKPLSlH1bsGzCjGrGIpn,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,z9hDGLpHuD9scatORE4Rr,West4RrChannel,0,4ggndYgaQiyMTIeuq-qWT,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
brinpJ_QGevaaOgRgT-sp,tm-ruCtKZ41djXLamFGgW,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,JU_s9whAu34q8v1ekrPbP,SmithPbPChannel,0,G2M3WILDB1bW8AjXol_k-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
GpDpeEsg-ryrLJDIYlT77,IGx-NGYH0RhSoFWjTyWQH,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,9QyviOQ_d54pFPvSrIC_3,JonesC_3Channel,0,RmwPshijHU6GIKeOLWvDd,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
bHxcAseW9OukE5FW5EMsy,BTgaXq4-3P7MYkVms6u2n,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,nPCO2XQ1vf3b8fKQnQGLI,WestGLIChannel,0,ebI2HbWTGOAkbc0B5iDoj,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
Bea5GkTL1pTk-dZqFIEPG,IlLddh8kidb4Q1nK4-9ju,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
zafwGwj7_TtKiWnAxaziR,4ZqLe8nRsX87O44KE_Swe,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
bBLvgr8TbCPtRmyW_RDaq,Jv6_EbiRDR_RiWBCIeB1r,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,cz6sefC4fBsKRWpaZNX1q,SmithX1qChannel,0,0GlsvmdgfiHzMlffDEMwL,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
hVinZD0SC_0m0Dnda4b-i,aGaAu4PkmbrT0ztn_bH66,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,d2yIDWS3V_h-9gIenlO8S,JonesO8SChannel,0,IEEhwnd_AW5zuIjugScf4,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
mZqjka6gOBWniGZ7wbZml,-TSkbvPlDGS5ndvdpGm1G,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
OYD75iYC-25m51iyCm84n,8EaadmyDJ_bWVP8cjnFt5,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,qIw8zpefgAgX1UpllrwSd,PiercewSdChannel,0,h--JlbS4LcwdDbQMXZlGl,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
loFBNntSEApEhlllyx0Pz,GO6Ox4iAAXDfgwBwyWjEq,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
hnPX87u6ZVgYGNrOH1FUA,8gcZK5IjO5WlAVjQlTZpB,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,z9hDGLpHuD9scatORE4Rr,West4RrChannel,0,4ggndYgaQiyMTIeuq-qWT,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
uxu8A8ROeRbWZ6bzp7la4,t360xv0SxvmAFBMUNJyl9,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,z9hDGLpHuD9scatORE4Rr,West4RrChannel,0,4ggndYgaQiyMTIeuq-qWT,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
Mn0X9szrfW7sg_obn8ez-,7-MpgB8AginSHmmO6SwHx,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,StCzhBA9hNm4mshLCBv0y,Webbv0yChannel,0,OD1uWIjqeYFtIN8XfGknw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
AMi8Ckhh88J0wC529BL5w,nhsYYyS80SNPxzkoLD0kt,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
zflcrnhVO7LyH5KYuOr0Z,B7drPwzV_D_sQpv5oJu8w,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,tSieki4Q4qPDWt1uYLTiX,JonesTiXChannel,0,XTFBC91qbrfdftroY_DiP,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
qfEgxklCdclaBKnGGa00e,1YXwfTK4ZTy8Lp03dUkuW,The Philippines in 1 Minute,Seed video for Documentary,Documentary,1651556885000,0,66,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/documentary.mp4
ZqN6Ys5JlzpT0iPESwe9e,XQWPe2hv0bBY0TgUHPN1s,The Faker Roll,Seed video for Gaming,Gaming,1651556885000,0,23,cz6sefC4fBsKRWpaZNX1q,SmithX1qChannel,0,0GlsvmdgfiHzMlffDEMwL,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/gaming.mp4
SE4O5u0JJN2ZEh5j6-jm5,RWZeJA2MXIAdxbOCpevOS,The Faker Roll,Seed video for Gaming,Gaming,1651556885000,0,23,NnkysgsU0DalSpfy7VH-i,PierceH-iChannel,0,0R-cGV8uRpH2yMoHAPUqK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/gaming.mp4
ErKLm3ExQ6cyCYioSsxRc,ooaFu_T3qV90OAk7RcDnv,The Faker Roll,Seed video for Gaming,Gaming,1651556885000,0,23,M1iW-eonkUt5aQ3k6FXK0,WebbXK0Channel,0,WOS10L9zR2JSG7nCBgTs-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/gaming.mp4
3lxMvd3pjDypx6exlCBDU,LpYV0UF02BxBN0JjDYP_4,The Faker Roll,Seed video for Gaming,Gaming,1651556885000,0,23,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/gaming.mp4
XbGD9Oy8WqYQH82K4eP61,RG5LUCxIrw2AMQSvgLRWM,The Faker Roll,Seed video for Gaming,Gaming,1651556885000,0,23,CrowFjT7Xb3itERsgqh3A,Smithh3AChannel,0,EhtZQaIWVMNA-nqjG6BB6,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/gaming.mp4
JFkJ_l26NQCwdEmBlk8fT,bg-2FAI-fzYqcC9EgRjvW,The Faker Roll,Seed video for Gaming,Gaming,1651556885000,0,23,d2yIDWS3V_h-9gIenlO8S,JonesO8SChannel,0,IEEhwnd_AW5zuIjugScf4,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/gaming.mp4
bl02eiD_dF4reVnp7K4xG,_pKbDZpfPPYH40b98_UTO,The Faker Roll,Seed video for Gaming,Gaming,1651556885000,0,23,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/gaming.mp4
GK4W30DCVNWAYpAOY1Fw_,9GGONX05ud-d6KdksVd9a,The Faker Roll,Seed video for Gaming,Gaming,1651556885000,0,23,Q_IzbBnA8x81fZ194PPey,DavisPeyChannel,0,Y3hhtlw-3wcM75ezaBMb1,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/gaming.mp4
_rDkdhYnsDos_IM1EAxUx,AI5xCNIXWMLJ8KBL8tNH9,The Faker Roll,Seed video for Gaming,Gaming,1651556885000,0,23,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/gaming.mp4
7JMGynb1Ascatngu9VyXP,U-UgVCRNEiK2qUThZQDyx,The Faker Roll,Seed video for Gaming,Gaming,1651556885000,0,23,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/gaming.mp4
0LYhuFsT0KwkKYhZqMtbU,yYJ8OkJvUfGwJTBMWTC6n,The Faker Roll,Seed video for Gaming,Gaming,1651556885000,0,23,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/gaming.mp4
